pair_id,ground_truth,quantum,classical_cosine,classical_euclidean,classical_weighted
0,0.48364203870224626,0.48364203870224626,0.6954437710571907,0.7747015945674088,0.7747015945674088
1,0.45916045640782055,0.45916045640782055,0.677613795910193,0.7682004443167161,0.7682004443167161
2,0.6305363396889878,0.6305363396889878,0.7940631836881673,0.814735856899834,0.814735856899834
3,0.6719834535998549,0.6719834535998549,0.8197459689439497,0.8266727415859186,0.8266727415859187
4,0.6770914270484009,0.6770914270484009,0.8228556538351067,0.8281743392442535,0.8281743392442535
5,0.714479150924444,0.714479150924444,0.8452686856405153,0.8394118547549432,0.8394118547549432
6,0.6262973544280971,0.6262973544280971,0.7913895086669377,0.8135370942461287,0.8135370942461287
7,0.5492323324132723,0.5492323324132723,0.7411021066042602,0.7922750643295563,0.7922750643295563
8,0.5059411735828615,0.5059411735828615,0.7112954193461825,0.7806431443766354,0.7806431443766354
9,0.5288831023805927,0.5288831023805927,0.7272434959355722,0.7867878583568203,0.7867878583568204
10,0.2653213070768569,0.2653213070768569,0.5150934935299192,0.7157153696058354,0.7157153696058354
11,0.5671430219996493,0.5671430219996493,0.7530889867735747,0.7971408480306161,0.7971408480306161
12,0.41800372961807564,0.41800372961807564,0.6465320793418342,0.7572834572805258,0.7572834572805258
13,0.5987338660096967,0.5987338660096967,0.7737789516455568,0.8058260881089483,0.8058260881089484
14,0.4068117522910006,0.4068117522910006,0.6378179617187029,0.7543098027049454,0.7543098027049454
15,0.41178481683268525,0.41178481683268525,0.6417046180546665,0.7556316366816503,0.7556316366816505
16,0.49339498242745367,0.49339498242745367,0.7024208015338481,0.7772972090931684,0.7772972090931684
17,0.8137844088398041,0.8137844088398041,0.9020999993569472,0.8722632912047514,0.8722632912047514
18,0.5762850741513742,0.5762850741513742,0.7591344242961021,0.7996396680544866,0.7996396680544866
19,0.3609637206836712,0.3609637206836712,0.6008025638124984,0.7420602666682579,0.7420602666682579
20,0.4496755598352582,0.4496755598352582,0.6705785262258688,0.7656848725277107,0.7656848725277107
21,0.6792589974125381,0.6792589974125381,0.8241717038412191,0.8288137972076501,0.8288137972076501
22,0.7581150000976254,0.7581150000976254,0.8706979959191508,0.8531996797909661,0.8531996797909662
23,0.42067376624603614,0.42067376624603614,0.6485936834768253,0.7579923153688521,0.7579923153688521
24,0.6175602652710374,0.6175602652710374,0.785850027213232,0.8110776293523501,0.8110776293523502
25,0.5968441639285715,0.5968441639285715,0.7725569001235906,0.8053023284352508,0.805302328435251
26,0.5894694962375153,0.5894694962375153,0.7677691685900883,0.8032637842990807,0.8032637842990807
27,0.8624171831857725,0.8624171831857725,0.9286641929060109,0.8909619278310024,0.8909619278310024
28,0.5837710891516313,0.5837710891516313,0.7640491405345807,0.8016943186788725,0.8016943186788725
29,0.4440756985024257,0.4440756985024257,0.6663900498224937,0.7641999610625186,0.7641999610625186
30,0.45387911517740853,0.45387911517740853,0.6737055107221617,0.7667996250439555,0.7667996250439555
31,0.6761196987353966,0.6761196987353966,0.8222649808519129,0.8278881085126659,0.8278881085126659
32,0.481992772495448,0.481992772495448,0.6942569931195854,0.7742630561618182,0.7742630561618182
33,0.6415684335852477,0.6415684335852477,0.8009796711435615,0.8178735197468352,0.8178735197468352
34,0.641337813541896,0.641337813541896,0.8008356969702937,0.8178076551966272,0.8178076551966272
35,0.5482874724122726,0.5482874724122726,0.7404643626888959,0.7920193769798477,0.7920193769798477
36,0.6106110160705486,0.6106110160705486,0.7814160326423746,0.8091318223844768,0.8091318223844768
37,0.5365389038384056,0.5365389038384056,0.7324881595209617,0.7888476693320522,0.7888476693320522
